filename,n_heavy_atoms,n_atoms,n_electrons,xyz,xyz_oxidized,u0_b3lyp,u0_g4mp2,zpe_b3lyp,electronic_oxidized_b3lyp,electronic_oxidized_wB97Xd,electronic_oxidized_b3lyp_large,electronic_neutral_b3lyp,electronic_neutral_wB97Xd,electronic_neutral_b3lyp_large,u0_oxidized_b3lyp,u0_oxidized_g4mp2,zpe_oxidized_b3lyp,u0_b3lyp_large,u0_wB97Xd,u0_oxidized_b3lyp_large,u0_oxidized_wB97Xd
dsgdb9nsd_022014,9,15,66,"15
H6 C5 N2 O2
C 0.077727 1.485956 0.077273
C 0.002346 -0.009851 0.043130
C -0.111102 -0.705791 -1.100124
O -0.184140 -2.057568 -1.202321
N -0.142390 -2.839518 -0.053243
C -0.034315 -2.227399 1.071810
C 0.049839 -0.783521 1.268949
N 0.158413 -0.184245 2.409691
O 0.187575 -1.100683 3.472464
H 1.007323 1.813244 0.554988
H 0.027829 1.909292 -0.928951
H -0.740161 1.898479 0.677559
H -0.157734 -0.256621 -2.085508
H -0.006686 -2.886242 1.931416
H 0.269027 -0.521592 4.237055","15
H6 C5 N2 O2
C -0.199483 2.433253 0.000007
C -0.475717 0.964801 -0.000006
C -1.772297 0.468631 -0.000002
O -2.077423 -0.806468 0.000007
N -1.120654 -1.807179 -0.000000
C 0.110936 -1.406408 -0.000005
C 0.528267 -0.028831 -0.000006
N 1.815588 0.381745 -0.000022
O 2.653484 -0.650635 0.000022
H 0.391778 2.710061 -0.878733
H -1.125450 3.010045 -0.000005
H 0.391749 2.710049 0.878770
H -2.662033 1.090933 -0.000003
H 0.834994 -2.213829 -0.000018
H 3.545701 -0.261077 -0.000016",-453.882602,-453.391369,0.112023,-453.713354,-453.671966,-453.72318,-453.994625,-453.9645839,-454.015008,-453.601511,-453.08762,0.111843,-453.902985,-453.8525609,-453.611337,-453.560122
dsgdb9nsd_022025,9,15,66,"15
H6 C4 N4 O1
N 0.060161 1.296233 -0.013425
C 0.027152 -0.069074 0.020510
N -1.128035 -0.667811 0.093926
N -1.102435 -2.027817 0.191250
C 0.023718 -2.774111 0.204662
C 1.249429 -2.195377 0.108295
C 1.324302 -0.765282 -0.002784
N 2.373815 -0.013354 -0.129243
O 3.546747 -0.799206 -0.162671
H 0.926945 1.689935 -0.346366
H -0.796842 1.763905 -0.260236
H -2.014020 -2.444225 0.258165
H -0.126851 -3.843772 0.293563
H 2.151291 -2.786977 0.113302
H 4.234299 -0.129981 -0.232262","15
H6 C4 N4 O1
N 0.087279 2.255987 0.000104
C 0.444886 0.975229 0.000015
N 1.754199 0.702969 -0.000084
N 2.091571 -0.577169 -0.000117
C 1.266572 -1.634311 0.000062
C -0.095311 -1.414569 0.000158
C -0.555945 -0.083964 0.000052
N -1.829005 0.329542 -0.000067
O -2.683335 -0.705365 -0.000103
H -0.888085 2.509975 0.000295
H 0.795385 2.974631 -0.000091
H 3.097122 -0.719115 -0.000213
H 1.730435 -2.611726 0.000100
H -0.791296 -2.241333 0.000282
H -3.566404 -0.303124 -0.000111",-450.099015,-449.6154,0.114653,-449.974448,-449.93926,-449.987337,-450.213668,-450.1925189,-450.239622,-449.858593,-449.352304,0.115855,-450.124969,-450.0778659,-449.871482,-449.823406
dsgdb9nsd_022027,9,14,66,"14
H5 C4 N3 O2
N 0.114108 1.323890 -0.004141
C 0.036712 -0.036582 0.031118
N -1.145539 -0.574054 0.105607
O -1.208866 -1.974067 0.219565
C -0.087869 -2.702311 0.226847
C 1.157821 -2.205772 0.123173
C 1.304502 -0.782472 0.002498
N 2.381640 -0.082665 -0.135257
O 3.516619 -0.903918 -0.169766
H 0.985201 1.699202 -0.344441
H -0.734485 1.824462 -0.213126
H -0.323817 -3.756079 0.325842
H 2.020372 -2.853948 0.130636
H 4.231707 -0.264935 -0.255188","14
H5 C4 N3 O2
N 0.154672 2.248966 0.000219
C 0.468939 0.959122 0.000051
N 1.778267 0.671633 -0.000127
O 2.115762 -0.636850 -0.000176
C 1.242523 -1.630782 0.000097
C -0.108070 -1.416215 0.000193
C -0.553672 -0.079133 0.000029
N -1.815059 0.354579 -0.000123
O -2.687377 -0.654574 -0.000092
H -0.810483 2.541221 0.000427
H 0.888781 2.943244 -0.000531
H 1.737643 -2.594011 0.000167
H -0.801139 -2.245924 0.000343
H -3.565361 -0.237333 -0.000259",-469.944952,-469.449354,0.101391,-469.772695,-469.733958,-469.784848,-470.046343,-470.0222167,-470.070842,-469.671219,-469.15065,0.101476,-469.969451,-469.9208257,-469.683372,-469.632482
dsgdb9nsd_022049,9,20,72,"20
H11 C5 N1 O3
C 0.131197 1.526033 0.077440
C 0.034554 0.029492 -0.018167
N -0.040037 -0.741691 0.996391
O -0.011034 -0.052226 2.211568
C -0.011101 -0.676660 -1.365146
C 1.210810 -0.331311 -2.227338
O -0.028996 -2.091296 -1.195483
C -1.331436 -0.317361 -2.100792
O -1.484490 -1.120959 -3.247560
H 1.114572 1.817423 0.462853
H -0.016087 2.008752 -0.888866
H -0.608858 1.903545 0.788246
H -0.084864 -0.762798 2.857790
H 2.121093 -0.705480 -1.752625
H 1.095623 -0.809279 -3.202518
H 1.307400 0.746709 -2.383988
H -0.165875 -2.248543 -0.248698
H -2.167410 -0.454658 -1.395886
H -1.333362 0.725334 -2.434189
H -1.314050 -2.022330 -2.941249","20
H11 C5 N1 O3
C -1.406203 1.400914 -0.879313
C -0.899553 0.310706 0.014805
N -1.593240 -0.741165 0.346287
O -2.833932 -0.751492 -0.187439
C 0.428918 0.294496 0.622910
C 1.297001 1.500713 0.770545
O 0.704644 -0.669001 1.491942
C 1.439713 -0.613711 -1.185320
O 2.692907 -0.699567 -0.803047
H -2.200012 1.956607 -0.368051
H -0.626992 2.105926 -1.165164
H -1.854999 0.971919 -1.779541
H -3.244571 -1.562302 0.148410
H 0.953661 2.053684 1.655089
H 2.331079 1.201182 0.948549
H 1.250391 2.168507 -0.088322
H -0.057431 -1.283387 1.518361
H 0.815087 -1.503028 -1.184753
H 1.255681 0.176082 -1.906288
H 2.862574 -1.495273 -0.275706",-477.384238,-476.908899,0.167066,-477.251778,-477.229569,-477.267952,-477.551304,-477.5478182,-477.579276,-477.086979,-476.580883,0.164799,-477.41221,-477.3807522,-477.103153,-477.06477
dsgdb9nsd_022065,9,24,72,"24
H15 C7 N1 O1
C -0.024240 1.530201 -0.054407
C 0.023827 -0.001120 0.039516
C 0.853645 -0.438987 1.254710
C -1.403060 -0.580301 0.055976
C -1.472313 -2.114376 -0.071166
C -2.885437 -2.635418 -0.100879
C -3.754172 -2.527158 1.124837
N -3.275968 -3.150128 -1.204538
O -4.613707 -3.583518 -1.130394
H 0.983154 1.955881 -0.110149
H -0.578021 1.859236 -0.939901
H -0.517050 1.961393 0.825511
H 0.523743 -0.377722 -0.864911
H 0.969445 -1.525381 1.309154
H 1.858021 -0.004380 1.217101
H 0.384536 -0.104853 2.188492
H -1.907745 -0.257808 0.977471
H -1.972540 -0.143511 -0.773850
H -0.969515 -2.431342 -0.990107
H -0.945925 -2.581293 0.771277
H -4.555382 -1.796157 0.969172
H -4.243268 -3.484405 1.326236
H -3.174413 -2.225057 1.999555
H -4.747491 -3.965861 -2.003680","24
H15 C7 N1 O1
C -3.143909 -1.106051 0.682868
C -2.256123 -0.295546 -0.283238
C -2.813064 1.111510 -0.505971
C -0.825207 -0.296975 0.305623
C 0.200764 0.383638 -0.705131
C 1.525890 0.295541 -0.087057
C 2.013934 1.260805 0.929004
N 2.237947 -0.779286 -0.439912
O 3.526013 -0.687164 -0.150237
H -4.154398 -1.177912 0.268176
H -2.765727 -2.121680 0.828147
H -3.216115 -0.619192 1.660801
H -2.224080 -0.824687 -1.243838
H -2.250809 1.677698 -1.255842
H -3.843394 1.053536 -0.868306
H -2.823491 1.687521 0.426223
H -0.800405 0.245839 1.256611
H -0.496383 -1.323008 0.490415
H 0.161137 -0.157097 -1.652542
H -0.087924 1.428394 -0.836309
H 2.434246 0.755513 1.803373
H 2.845235 1.823631 0.474187
H 1.234308 1.960277 1.226867
H 3.900355 -1.574054 -0.313277",-405.528023,-405.070685,0.213957,-405.435783,-405.406122,-405.444065,-405.74198,-405.725493,-405.759831,-405.223714,-404.744244,0.212069,-405.545874,-405.511536,-405.231996,-405.194053
dsgdb9nsd_022070,9,22,70,"22
H13 C7 N1 O1
C -0.591408 1.172880 -0.169845
C -0.017824 -0.234919 -0.077432
C 1.229577 -0.589696 -0.857038
C 1.827681 -1.390636 0.276810
C 0.744166 -0.747987 1.216756
C 1.339296 0.381643 2.058311
C -0.045284 -1.724891 2.082084
N 1.614236 -0.182535 -1.992578
O 2.887464 -0.700086 -2.311844
H 0.163866 1.933981 0.043209
H -0.970385 1.359761 -1.178947
H -1.421718 1.306065 0.531841
H -0.807778 -0.960530 -0.316500
H 1.704489 -2.471286 0.145459
H 2.876801 -1.187707 0.507563
H 1.939536 1.066727 1.450800
H 0.558100 0.968104 2.553769
H 1.992823 -0.027894 2.836687
H 0.587920 -2.162434 2.862666
H -0.883958 -1.223981 2.579876
H -0.453719 -2.546285 1.483580
H 3.057109 -0.298207 -3.170406","22
H13 C7 N1 O1
C -0.315666 2.239468 0.053888
C -0.321608 0.846075 -0.551457
C 0.859478 -0.046911 -0.420562
C 0.066639 -1.323614 -0.277637
C -1.163621 -0.391509 0.038232
C -1.405676 -0.274970 1.544996
C -2.435714 -0.713208 -0.735775
N 2.115067 0.205823 -0.294641
O 2.936806 -0.584856 0.364450
H -0.067768 2.220764 1.117429
H 0.407977 2.880677 -0.457928
H -1.302881 2.693790 -0.060353
H -0.564963 0.884968 -1.624419
H -0.025954 -1.871354 -1.220165
H 0.460209 -1.991751 0.495113
H -0.488175 -0.070751 2.106553
H -2.116899 0.527799 1.758113
H -1.829686 -1.207636 1.927648
H -2.874505 -1.649462 -0.377309
H -3.178765 0.078081 -0.595045
H -2.246271 -0.815344 -1.808606
H 3.824767 -0.453677 -0.024257",-404.311936,-403.854938,0.191094,-404.196494,-404.169869,-404.203876,-404.50303,-404.4881468,-404.520237,-404.007282,-403.530048,0.189212,-404.329143,-404.2970528,-404.014664,-403.980657
dsgdb9nsd_022078,9,22,70,"22
H13 C7 N1 O1
C -0.875045 1.049965 0.076218
C 0.160514 -0.044905 0.106896
N 0.840537 -0.337836 1.152343
O 0.474517 0.465709 2.248206
C 0.388760 -0.842118 -1.124681
C 1.335321 -2.017764 -1.169767
C -0.143171 -2.274431 -1.294286
C -0.857763 -2.945446 -0.138759
C -0.691428 -2.633593 -2.661979
H -1.248803 1.214229 -0.936025
H -1.720455 0.791525 0.723534
H -0.458582 1.982437 0.467972
H 1.082623 0.161911 2.929820
H 0.324802 -0.241606 -2.028913
H 1.957698 -2.124610 -2.052410
H 1.821024 -2.280126 -0.237398
H -0.454473 -2.625184 0.824027
H -1.930991 -2.719739 -0.151999
H -0.750245 -4.034394 -0.206180
H -0.616043 -3.713018 -2.840747
H -1.749048 -2.358108 -2.750778
H -0.143522 -2.125911 -3.462152","22
H13 C7 N1 O1
C -1.961090 1.492739 -0.645240
C -1.095171 0.510207 0.085304
N -1.505966 -0.726737 0.384393
O -2.751317 -0.943266 -0.066646
C 0.193321 0.851676 0.531280
C 1.112423 -0.043458 1.333006
C 1.741360 -0.245759 0.019427
C 1.434900 -1.451095 -0.796021
C 2.840942 0.652501 -0.431196
H -1.450068 2.445355 -0.784366
H -2.248210 1.091885 -1.622763
H -2.889952 1.662004 -0.091845
H -2.967656 -1.846845 0.214212
H 0.522769 1.868472 0.358124
H 1.705590 0.513532 2.057792
H 0.610944 -0.910504 1.753765
H 0.496721 -1.926885 -0.512286
H 1.452449 -1.245167 -1.869523
H 2.245233 -2.170819 -0.598753
H 3.779203 0.087010 -0.315257
H 2.764321 0.903831 -1.492976
H 2.930849 1.560548 0.166934",-404.312092,-403.853322,0.190934,-404.22747,-404.194689,-404.236087,-404.503026,-404.4848492,-404.519609,-404.0379,-403.554854,0.18957,-404.328675,-404.2939152,-404.046517,-404.005119
dsgdb9nsd_022082,9,20,68,"20
H11 C7 N1 O1
C -0.026201 1.537523 0.007350
C 0.001187 -0.003228 -0.013243
C -1.440877 -0.546575 0.000698
C 0.815219 -0.551799 -1.230593
C 1.968219 -1.333584 -0.622778
C 1.854214 -1.261775 0.832740
C 0.781879 -0.536706 1.172632
N 2.839500 -1.920063 -1.351853
O 3.808133 -2.578036 -0.567537
H 0.987398 1.949934 -0.008312
H -0.566301 1.926380 -0.862925
H -0.528553 1.911290 0.906411
H -1.998927 -0.184766 -0.869917
H -1.449977 -1.640757 -0.019277
H -1.976504 -0.221176 0.899359
H 0.202757 -1.196701 -1.867552
H 1.187315 0.257902 -1.865108
H 2.555093 -1.738823 1.502574
H 0.467331 -0.327308 2.190821
H 4.380266 -2.962430 -1.239277","20
H11 C7 N1 O1
C 2.264549 -0.179985 1.268188
C 1.372639 -0.050786 0.000038
C 2.264679 -0.180361 -1.267987
C 0.187704 -1.054152 0.000106
C -1.031088 -0.189890 -0.000075
C -0.689047 1.181004 -0.000284
C 0.685318 1.268566 -0.000191
N -2.254308 -0.755232 -0.000235
O -3.207075 0.172690 0.000340
H 1.676621 -0.092424 2.185631
H 2.754515 -1.157004 1.259564
H 3.038509 0.591202 1.274965
H 2.754621 -1.157389 -1.259036
H 1.676847 -0.093046 -2.185515
H 3.038659 0.590805 -1.274900
H 0.185483 -1.716539 -0.873949
H 0.185421 -1.716306 0.874339
H -1.389658 2.004080 -0.000523
H 1.234769 2.206138 -0.000267
H -4.047554 -0.320779 -0.000136",-403.135131,-402.677117,0.169721,-403.019952,-402.986391,-403.028552,-403.304852,-403.2837496,-403.323597,-402.850739,-402.36844,0.169213,-403.153876,-403.1140286,-402.859339,-402.817178
dsgdb9nsd_022083,9,18,68,"18
H9 C6 N1 O2
C 0.040992 1.526701 0.012049
C -0.008035 -0.006016 0.004795
O -1.368105 -0.452086 -0.043461
C 0.725694 -0.633020 -1.211025
C 1.929417 -1.340884 -0.618933
C 1.798791 -1.323133 0.838618
C 0.731218 -0.598976 1.192555
N 2.852891 -1.829799 -1.354886
O 3.864056 -2.430812 -0.582498
H 1.072394 1.889321 -0.030836
H -0.508335 1.921112 -0.848244
H -0.414901 1.928329 0.925492
H -1.848707 -0.019953 0.671150
H 0.050093 -1.350180 -1.684975
H 1.011193 0.105165 -1.963463
H 2.491600 -1.827607 1.496946
H 0.400836 -0.416811 2.210757
H 4.468856 -2.751362 -1.259224","18
H9 C6 N1 O2
C 2.066811 -0.454393 1.277947
C 1.395810 -0.044927 -0.046034
O 2.306551 0.025710 -1.114331
C 0.200186 -0.996330 -0.410384
C -1.004431 -0.168206 -0.110457
C -0.661335 1.196025 0.084467
C 0.704877 1.291048 0.079730
N -2.202875 -0.747459 0.025920
O -3.190008 0.141896 0.030983
H 1.343849 -0.537376 2.093049
H 2.548283 -1.427231 1.140858
H 2.823361 0.282047 1.565056
H 3.212239 -0.063841 -0.795591
H 0.257295 -1.188229 -1.487918
H 0.187922 -1.960632 0.101942
H -1.369557 1.997136 0.246123
H 1.269613 2.216454 0.135371
H -3.996736 -0.366267 0.234846",-439.061295,-438.593078,0.145964,-438.915775,-438.887108,-438.929571,-439.207259,-439.1924838,-439.232689,-438.770683,-438.276543,0.145092,-439.086725,-439.0465198,-438.784479,-438.742016
dsgdb9nsd_022084,9,20,70,"20
H11 C6 N1 O2
C 0.058333 1.404311 0.212196
C -0.049383 -0.101796 -0.066415
C -1.503690 -0.551812 -0.133089
C 0.780957 -0.506984 -1.308239
C 2.141059 -0.743150 -0.708194
C 1.960927 -0.946872 0.778867
O 0.565638 -0.843336 1.009397
N 3.222110 -0.725897 -1.374488
O 4.324053 -0.977479 -0.531404
H 1.102897 1.731032 0.235634
H -0.455052 1.982449 -0.562906
H -0.395514 1.639040 1.178957
H -2.024952 -0.057881 -0.958927
H -1.560559 -1.633948 -0.278909
H -2.022368 -0.303886 0.797540
H 0.388975 -1.440396 -1.729991
H 0.792071 0.244817 -2.099575
H 2.308736 -1.932389 1.108255
H 2.536544 -0.193751 1.338185
H 5.065753 -0.924562 -1.143085","20
H11 C6 N1 O2
C 1.663353 0.273261 1.510693
C 1.370683 -0.085944 0.052254
C 2.624947 -0.459729 -0.718339
C 0.229707 -1.144444 -0.072752
C -0.998699 -0.298060 -0.141624
C -0.565654 1.139450 -0.383414
O 0.782331 1.076819 -0.630213
N -2.202540 -0.720587 -0.055794
O -3.180206 0.126533 0.249538
H 0.758490 0.525526 2.073233
H 2.137998 -0.576186 2.009733
H 2.346999 1.123645 1.556176
H 3.059782 -1.372580 -0.301694
H 2.399260 -0.626964 -1.774354
H 3.369226 0.336278 -0.642788
H 0.298750 -1.706055 -1.016147
H 0.206888 -1.871058 0.742621
H -1.090188 1.671235 -1.182392
H -0.827912 1.638759 0.579274
H -4.004529 -0.272507 -0.088605",-440.261999,-439.791065,0.168823,-440.118171,-440.088904,-440.128752,-440.430822,-440.4171463,-440.452022,-439.951601,-439.455568,0.16657,-440.283199,-440.2483233,-439.962182,-439.922334
dsgdb9nsd_022101,9,19,68,"19
H10 C6 N2 O1
C 0.027822 1.612482 -0.088661
C -0.015951 0.073271 -0.056248
C -1.467228 -0.480759 0.029232
C -2.138419 -0.152151 1.337010
C -1.660573 -0.792136 2.613634
N -3.115048 0.672039 1.274638
O -3.671698 0.909975 2.538647
C 0.659209 -0.486984 -1.231130
N 1.181819 -0.928406 -2.162863
H 1.058933 1.973249 -0.101950
H -0.481935 1.992925 -0.978028
H -0.476960 2.016813 0.791601
H 0.542237 -0.276874 0.821633
H -2.059305 -0.067709 -0.791134
H -1.433719 -1.569375 -0.095582
H -1.224661 -0.045003 3.285968
H -2.505838 -1.232490 3.150473
H -0.915979 -1.567419 2.420890
H -4.400505 1.504727 2.331791","19
H10 C6 N2 O1
C 1.199295 1.523461 0.810474
C 1.337723 0.043528 0.424061
C 0.254993 -0.415389 -0.653396
C -1.120347 -0.387731 -0.107550
C -1.623971 -1.377581 0.880829
N -1.873137 0.618887 -0.508572
O -3.178365 0.463313 -0.452968
C 2.646290 -0.241302 -0.155394
N 3.677402 -0.461432 -0.630608
H 1.989585 1.793785 1.514211
H 1.290770 2.170558 -0.065778
H 0.235635 1.713104 1.290621
H 1.217582 -0.590664 1.309783
H 0.340732 0.225127 -1.532962
H 0.482611 -1.451804 -0.926811
H -2.075237 -0.888133 1.750076
H -2.436419 -1.941598 0.393995
H -0.841826 -2.065912 1.197540
H -3.570274 1.356927 -0.526828",-419.193148,-418.731278,0.156586,-419.021715,-418.988271,-419.03166,-419.349734,-419.3292692,-419.369702,-418.867207,-418.383564,0.154508,-419.213116,-419.1726832,-418.877152,-418.833763
dsgdb9nsd_022137,9,20,68,"20
H11 C7 N1 O1
C -0.032623 1.491007 -0.028528
C -0.010677 0.035915 0.023193
C 0.019125 -1.167004 0.069067
C 0.016970 -2.624162 0.120355
C -1.402870 -3.224421 -0.048317
C -1.395256 -4.730085 -0.053112
C -0.769969 -5.479400 -1.200421
N -1.936767 -5.299414 0.955948
O -1.862573 -6.700162 0.860993
H 0.561669 1.870455 -0.867283
H -1.053633 1.869834 -0.149786
H 0.374415 1.929082 0.889638
H 0.680408 -3.021300 -0.658931
H 0.431374 -2.967603 1.076567
H -2.042436 -2.873990 0.764616
H -1.826946 -2.856503 -0.990640
H 0.120234 -6.025254 -0.869208
H -1.467002 -6.230525 -1.583675
H -0.486012 -4.805388 -2.011251
H -2.323488 -6.979733 1.658718","20
H11 C7 N1 O1
C -4.645987 -0.264418 -0.247921
C -3.255057 -0.078675 0.088374
C -2.085890 0.086349 0.397248
C -0.704903 0.261190 0.723528
C 0.199868 0.014720 -0.601722
C 1.626277 0.161281 -0.250330
C 2.275404 1.492950 -0.091904
N 2.246637 -0.983148 -0.049400
O 3.569105 -0.822701 0.116828
H -5.194287 0.682190 -0.201578
H -4.729047 -0.643826 -1.276128
H -5.119978 -0.995540 0.414573
H -0.502029 1.279707 1.069937
H -0.382093 -0.449761 1.488758
H -0.011335 -0.989788 -0.966619
H -0.103416 0.764967 -1.334320
H 2.855795 1.547763 0.833544
H 2.993594 1.634246 -0.912305
H 1.548734 2.304684 -0.129960
H 3.906492 -1.711379 0.321623",-403.095329,-402.631603,0.16699,-402.963331,-402.912497,-402.973646,-403.262319,-403.2362659,-403.2827,-402.798065,-402.297694,0.165266,-403.11571,-403.0692759,-402.80838,-402.747231
dsgdb9nsd_022150,9,19,70,"19
H10 C5 N2 O2
C 0.431722 1.510805 0.038455
C 0.080780 0.046633 0.065297
C 0.255955 -0.740613 1.336441
C 1.743731 -0.950914 1.688804
N 1.935394 -1.585231 2.982955
C 1.990831 -0.865570 4.134537
O 1.937217 0.345485 4.196269
N -0.363841 -0.601863 -0.943590
O -0.474356 0.221155 -2.077269
H 1.235356 1.703816 -0.679971
H -0.429172 2.096624 -0.299112
H 0.741623 1.864578 1.023665
H -0.213798 -0.201839 2.167793
H -0.241222 -1.708600 1.229001
H 2.226157 -1.563527 0.921430
H 2.259347 0.011683 1.728606
H 1.912397 -2.590230 3.046588
H 2.105569 -1.514145 5.025721
H -0.835070 -0.385475 -2.732180","19
H10 C5 N2 O2
C 1.535017 1.521451 0.356033
C 1.324705 0.147203 -0.172958
C 0.010745 -0.330578 -0.603547
C -0.922958 -0.652908 0.694811
N -2.243160 -0.965043 0.287450
C -3.093098 0.025435 -0.176381
O -2.729977 1.176184 -0.258803
N 2.288198 -0.763425 -0.257013
O 3.492731 -0.241252 -0.013476
H 2.051336 1.502946 1.321415
H 2.200300 2.065260 -0.330018
H 0.596061 2.068892 0.437548
H -0.539389 0.460049 -1.122360
H 0.086951 -1.240168 -1.199407
H -0.488100 -1.488597 1.241036
H -0.933623 0.256249 1.298662
H -2.533835 -1.932466 0.220696
H -4.092699 -0.341380 -0.452154
H 4.109235 -0.994584 -0.037999",-456.334792,-455.855318,0.157075,-456.188271,-456.155265,-456.202679,-456.491867,-456.479751,-456.518531,-456.032375,-455.523228,0.155896,-456.361456,-456.322676,-456.046783,-455.999369
dsgdb9nsd_022151,9,19,70,"19
H10 C5 N2 O2
C -0.172848 1.504853 -0.013134
C 0.001168 0.008905 0.006329
C 0.073952 -0.730113 1.317458
C 1.380287 -0.454111 2.061461
O 1.295714 -1.096728 3.333322
C 2.445913 -1.225124 4.021408
N 2.432278 -1.689905 5.194596
N 0.096470 -0.710085 -1.047045
O 0.030288 0.069352 -2.211774
H 0.710467 1.993911 -0.438178
H -1.014256 1.776562 -0.657703
H -0.346854 1.901632 0.989063
H -0.758450 -0.425545 1.963317
H -0.014570 -1.803249 1.134842
H 2.230197 -0.847464 1.488565
H 1.533701 0.624461 2.202903
H 3.333212 -0.903292 3.457557
H 3.381472 -1.738218 5.558877
H 0.081309 -0.597417 -2.904714","19
H10 C5 N2 O2
C 2.350437 1.437591 0.000345
C 1.555386 0.203613 -0.239618
C 0.140068 0.243943 -0.649282
C -0.798467 0.410419 0.641376
O -2.104764 0.580921 0.193786
C -2.958292 -0.473216 0.199234
N -4.069643 -0.315708 -0.380222
N 2.025471 -1.020425 -0.066778
O 3.348474 -1.037869 0.122133
H 2.991271 1.345204 0.880384
H 3.022163 1.585535 -0.859646
H 1.713531 2.319326 0.079602
H -0.064742 1.105072 -1.288710
H -0.155845 -0.684426 -1.141926
H -0.689311 -0.464070 1.289666
H -0.511242 1.323684 1.166584
H -2.582108 -1.353176 0.732602
H -4.667994 -1.136000 -0.282453
H 3.569010 -1.966727 0.313219",-456.301628,-455.821733,0.156185,-456.146809,-456.108071,-456.160276,-456.457813,-456.4420426,-456.482873,-455.992461,-455.480213,0.154348,-456.326688,-456.2858576,-456.005928,-455.953723
dsgdb9nsd_022155,9,19,70,"19
H10 C5 N2 O2
C 0.353395 0.991494 2.122969
N 0.179532 0.077068 1.013800
C 0.899912 -0.951928 0.996076
O 0.812887 -1.830469 -0.030331
C 1.589210 -3.025677 0.105934
C 0.916179 -4.035544 1.001562
C -0.463480 -4.511531 0.650279
N 1.610417 -4.406738 2.009296
O 0.954622 -5.370339 2.780926
H 0.641078 1.978826 1.743797
H -0.600800 1.118764 2.646845
H 1.110539 0.669888 2.856983
H 1.642057 -1.221128 1.762862
H 1.676306 -3.415857 -0.913045
H 2.592312 -2.808740 0.487450
H -0.408235 -5.405505 0.016822
H -1.022741 -4.778623 1.547870
H -0.996957 -3.735886 0.096481
H 1.577044 -5.513521 3.502029","19
H10 C5 N2 O2
C -3.627432 0.785839 0.366427
N -2.558797 -0.107769 0.130499
C -1.349682 -0.228640 -0.193576
O -0.691367 -1.347256 -0.073178
C 0.667762 -1.365300 -0.663648
C 1.544661 -0.287376 -0.082517
C 2.515524 -0.613092 1.005761
N 1.335806 0.867114 -0.617218
O 2.035279 1.887950 -0.037945
H -4.513672 0.474238 -0.191684
H -3.845088 0.841468 1.438010
H -3.325784 1.792218 0.024958
H -0.794784 0.643952 -0.604801
H 1.025708 -2.364024 -0.422188
H 0.556377 -1.253936 -1.743189
H 3.236971 -1.358253 0.650818
H 3.051832 0.270636 1.345209
H 1.986238 -1.066224 1.852769
H 1.926840 2.630371 -0.648570",-456.297919,-455.812396,0.155559,-456.150374,-456.115645,-456.163353,-456.453478,-456.4329242,-456.476293,-455.996903,-455.491501,0.153471,-456.320734,-456.2773652,-456.009882,-455.962174
dsgdb9nsd_022171,9,19,68,"19
H10 C6 N2 O1
C -0.056679 1.572886 0.091507
C 0.021542 0.043711 0.030049
C -1.375136 -0.586373 -0.082427
N 0.881861 -0.390021 -1.100960
C 1.820479 -1.283608 -0.629098
C 1.846167 -1.378511 0.720619
C 0.779531 -0.542956 1.230454
N 0.409868 -0.248497 2.421648
O 1.238899 -0.881769 3.375464
H 0.946376 2.005111 0.119623
H -0.581575 1.971890 -0.782982
H -0.589322 1.877099 0.996178
H -1.903383 -0.214440 -0.968086
H -1.305426 -1.676382 -0.145215
H -1.962627 -0.333966 0.804317
H 0.420303 -0.598898 -1.974829
H 2.464227 -1.790359 -1.338129
H 2.545807 -1.934624 1.320914
H 0.861114 -0.570726 4.204207","19
H10 C6 N2 O1
C 1.158152 -1.224284 -1.276809
C 0.829426 -0.424851 0.000008
C 1.158250 -1.224038 1.276962
N 1.563579 0.858748 -0.000125
C 0.761492 1.902729 -0.000005
C -0.590353 1.502747 0.000038
C -0.595609 0.103962 -0.000072
N -1.601746 -0.763467 0.000003
O -2.787345 -0.131568 0.000001
H 0.959660 -0.637661 -2.176744
H 2.207312 -1.530776 -1.272101
H 0.535275 -2.120608 -1.298778
H 2.207444 -1.530410 1.272255
H 0.959748 -0.637281 2.176809
H 0.535485 -2.120438 1.299168
H 2.574259 0.912707 -0.000498
H 1.151051 2.913674 -0.000192
H -1.444270 2.161553 0.000183
H -3.448176 -0.842762 0.000000",-419.188708,-418.724692,0.158471,-419.101367,-419.07109,-419.111624,-419.347179,-419.3288547,-419.368365,-418.942001,-418.458039,0.159366,-419.209894,-419.1703837,-418.952258,-418.911724
